imdb_title_id,title,year,certificate,genre,runtime,description,IMDb_rating,MetaScore,ratingCount,directors,stars
tt4009656,Kaptin Boom,2014,,Comedy,110 min,"Zack Cusack, son of John Cusack, goes to interview the legendary Kaptin Boom deep within the Colorado woods. He and his news team get more than they bargained for when the rumors of magic mushrooms and aliens turn out to be deadly-true.",8.3,,18,Alex Amadei,"Zack Zimmerman,Ivan Pavletic,Mary Hatcliff,Adam Swegarden"
tt3861108,Lights Camera Bullshit,2014,,"Comedy, Drama",95 min,"A man comes back to Memphis in order to begin making legitimate films, but is thwarted at every turn by the insanity of the crew, of his new commercial videography job, mobsters that are ...                See full summary »",8.3,,18,Chad Allen Barton,"Eric Tate,Ron Gephart,Teddy Eck,Michael Horse"
tt2244696,Cautionary Tale,2014,,"Comedy, Drama, Music",87 min,"A children's TV show host, after the loss of his daughter, finds solace in Bangkok with the lead singer of an all-girl Thai rock band.",8.4,,18,Christopher Zawadzki,"Ted Limpert,Duangchan Boonrueng,Matias Proietti,Steve Calalang"
tt4083468,Another Assembly,2014,,"Family, Musical",55 min,"Many middle school students focus on their everyday anxieties unaware of the impending end of the world, until an Army staff sergeant announces a campus lockdown at an emergency assembly.",8.2,,17,Rondell Sheridan,"Anday Tural,Jameel Shivji,Levin Jarrett,Alexandra Intrator"
tt3692766,Loser's Crown,2014,,"Comedy, Drama",105 min,A self-centered 30-year-old Man goes home to discover that trying to be cool is an exhausting waste of time.,8.9,,17,Colin Thompson,"Oscar Ewald,Felicia Farr,Chesaré Hardy,Laura Holloway"
tt3529986,Proud Citizen,2014,,"Comedy, Drama",89 min,"After winning second place in a play writing contest, Bulgarian Krasimira Stanimirova travels to the rolling hills of Kentucky for the premiere of her dark, Communist-era autobiographical play 'Black Coat.'",8.0,,17,Thomas Southerland,"Sami Allison,Blakeley Burger,Ryan Case,Natalie Cummins"
tt3097578,You or a Loved One,2014,PG-13,"Comedy, Drama",84 min,"Reeling from withdrawal effects after a pharmaceutical drug trial, a reclusive aspiring illustrator sets out to form a relationship with an outgoing gal despite his continuous efforts at ...                See full summary »",9.1,,17,Matt Mercer,"Chris Bouffard,Katie Wallack,Charley Koontz,Matt Mercer"
tt3741106,Seven Lovers,2014,,"Drama, Romance",108 min,"A young woman cycles through seven relationships, each one depicted in a distinct cinematic style. As she adapts all-too-seamlessly to the world of each new partner, she begins to ask herself the question: who am I when I'm not in love?",8.4,,16,Keith Boynton,"Fran Kranz,Erin Darke,Gia Crovatin,Peter Mark Kendall"
tt3733932,Anthrax: Chile on Hell,2014,Not Rated,Music,110 min,"Get ready to mosh in the privacy of your own home, because multiple Grammy-nominated, Platinum-selling thrash masters ANTHRAX have announced the release of ""Chile On Hell,"" a ...                See full summary »",8.3,,16,,"Joey Belladonna,Frank Bello,Charlie Benante,Scott Ian"
tt3584486,Fighting Chance,2014,TV-PG,Drama,86 min,Un pandillero rescata a su sobrino de su hermana alcohólica y decide llevarlo con él mientras ella se recupera. Ambos tienen que adaptarse a las nuevas circunstancias.,8.3,,16,Gonzalo Gonzalez,"Aurelio Bocanegra,Austin James Rodriguez,Phil Tyler,Mario Orozco"
tt3231686,She Lights Up Well,2014,,"Comedy, Musical",77 min,"An out-of-work actress moves back in with her parents and directs a production of Gilbert and Sullivan's ""The Mikado"" to try and save the community theater.",8.2,,16,Joyce Wu,"Joyce Wu,Tsai Chin,Sean Kleier,Brian Yang"
tt3168998,The Twilight Angel,2014,,Drama,55 min,"A talented, successful artist is painting a powerful series of twelve angels for an exhibit that will be a culmination of his life's work. Attempting to paint the last painting he finds ...                See full summary »",8.0,,16,"James Koskinas,John Witham",James Koskinas
tt2364722,The Miracle Man,2014,,"Drama, Romance",81 min,"Rook Crenshaw is a man with a gift. Blessed with the uncanny ability to heal others, he and his friend Christian are drifters living a life of wandering solitude. That life comes to a ...                See full summary »",8.8,,16,Ron Petronicolos,"Dylan Mooney,Haley Mancini,Ashten Beach,Kaylee Dodson"
tt2355808,Fragile World,2014,,Drama,81 min,"A lonely interior decorator with a history of delusions falls for a dashing stranger who may or may not be real. The film ponders the depths of human loss, the fragile framework of the ...                See full summary »",8.0,,16,Sandy Boikian,"Chloe Russell,Noelle Perris,Benjamin Keepers,Marco Aiello"
tt2139563,A Woman Called Job,2014,,Drama,80 min,"A ghostwriter confronts a gunman during a bank robbery beginning a surreal adventure through Cape Cod. Lee stumbles upon a soul food restaurant where he falls in love with its owner, a ...                See full summary »",8.4,,16,Kurt Burk,"Victoria Biggers,W. Watts Biggers,Margaret Buff,Craig Cady"
tt3171476,Till Death,2014,,Adventure,120 min,An ex-wife takes her wedding vows to the extreme and plots an extravagant revenge against her philandering ex-husband by making him relive his honeymoon road trip one painful mile at a time.,8.3,,15,Diana Bigham,"Rod Hermansen,John Baran,Liza Wilk,Sheri Davis"
tt2994642,Death of a Farmer,2014,,Drama,75 min,The last three days of a man's life.,9.3,,15,Jack Eve,"Trevor Eve,Terry Hanlon,Sharon Maughan,Pierro Niel-Mee"
tt2871682,Three Colours & a Canvas,2014,,Drama,100 min,"Under the kind of strange circumstances that seem perfectly normal at the time, four new friends meet, forming an unlikely bond over their shared desire to carve out a slice of the world ...                See full summary »",8.7,,15,Shailender Vyas,"Ritika Anand,Kevin Doree,Manwinder Gill,Troy Greenwood"
tt1900999,Territory,2014,,Drama,90 min,"Salford, Manchester - Ashley's been suspended from school. Stoney is looking for drugs. And Kieren and Sammy are bored. It's a typical Friday night - Until a new arrival changes everything.",8.8,,15,Reuben Johnson,"Reuben Johnson,Benedict Fogarty,Michael Parr,Iain McKee"
tt1729517,Bare Knuckle,2014,,"Action, Drama",70 min,A former Marine must fight in the underground world of bare knuckle boxing in order to protect his family.,8.9,,15,Joel David Santner,"William LeDent,Steve Attix,John C. Bailey,Tonya Beckman"
tt4067568,Booze Boys & Brownies,2014,,"Comedy, Musical",100 min,An aspiring actress navigates the musically comedic underbelly of Hollywood in search of fame fortune (boys) and herself. Hint: she finds one.,8.1,,14,Veronica Mannion,"Veronica Mannion,Ariel Hart,Amir Abdullah,Deborah Geffner"
tt3365348,Brugato,2014,R,"Action, Drama, Romance",107 min,"A 1932 corruption riddled man dreams of living a great life in the future. He must soon foil a large drug scandal in 2014 through a wild time switch, but lets a girl get in his way, and must decide which type of life he'd like to live.",8.1,,14,Rahul Verma,"Aj Rascon,Camille Amend,Lyndsay Irwin,Terry Groves"
tt3315642,BadPuss: A Popumentary,2014,,"Comedy, Drama, Music",65 min,An Honest and hilarious look at the music industry through the eyes of an all girl rock band.,8.0,,14,Emily Wiest,"Sydney Lemmon,Hannah Sorenson,Emily Wiest,Benjamin Russell"
tt3056568,Omadox,2014,,"Drama, Mystery",120 min,"The Omadox Corporation is facing a schism. Filmmaker Thomas Spoon, documenting the looming dissolution of the hallowed company, uncovers ever more baffling secrets and lies. Also, fish.",8.5,,14,James Noel,"Paul Amoreno,Edward Parker Bolman,Shelley Bolman,Maritza Brikisak"
tt3020890,The Befuddled Box of Betty Buttifint,2014,,"Drama, Music",82 min,"'The Befuddled Box of Betty Buttifint' is a touching examination of a fractured memory. Janis Pugh's experimental film, made in collaboration with the Central School of Speech and Drama, ...                See full summary »",8.3,,14,Janis Pugh,"Illona Linthwaite,Jessica Borne,Joseph Teague,Eloise Juryeff"
tt2831148,Reya,2014,,"Crime, Drama, Thriller",87 min,A famous actress has been killed just before her big premiere and an intriguing murder mystery is revealed by the investigating cops.,8.0,,14,Brozzi Lunetta,"Ralf Beck,Yohanna Idha,Urban Bergsten,Izabella Jo Tschig"
tt2452452,The Lawful Truth,2014,,"Crime, Drama, Thriller",100 min,"As each suspect twists the truth in his or her favor, a frustrated investigator attempts to figure out what ultimately led to the death of a young law student.",8.0,,14,Mollie Fitzgerald,"Joe Johnston,Carrie Lazar,Dayna Schaaf,Åsa Wallander"
tt2419610,Judy's Dead,2014,,"Comedy, Drama",82 min,"John and Molly return home to attend a funeral for their mother, Judy, after being estranged from their parents for more than a decade. Confrontations with their domineering father bring up...                See full summary »",8.0,,14,Dave Rodkey,"Tom Atkins,Josh Way,Kristin Lyndal Garbarino,Brandon Getz"
tt2402635,In Between Engagements,2014,,"Comedy, Romance",94 min,"A recipe for a perfect party cocktail mix - a dose of four dysfunctional couples, one splash of wedding-anxiety, and a twist of pure insanity.",8.0,,14,Dominik Sedlar,"Armand Assante,Todd W. Edwards,Sorin Brouwers,Callie Deering"
tt4192816,The Chain,2014,,Drama,47 min,Brian Gold's docile demeanor unravels into a blood-thirsty vengeance after a neighborhood dog attacks his young daughter while she's sledding.,8.7,,13,Noel Barlow,"Doug Lockwood,John Trent,Talli Clemons,Michael Borden"
tt3590304,Cold Empty Hearts,2014,,Drama,89 min,Add a Plot,8.5,,13,Joe L. Roberts,"Lelani Mitchem,Thom Keller,Heather Palmetto,Larry Rosen"
tt3457798,Having Fun Up There,2014,,"Drama, Music",66 min,"Having Fun Up There follows Mark, a 37 year old musician in crisis. Mark has long since given up on the idea of being successful with his music, but his relationships, job prospects, and ...                See full summary »",8.3,,13,Frankie Frain,"Jon Ryan,Maria Natapov,Rhiannon Angell,Luisa Maria Badaracco"
tt3437722,Not for the Saving,2014,,Drama,80 min,"Tragic story of an unlikely Savior, party boy Alistair, who pulls suicidal Mia from a roof's edge. He's everything she hates and the only person who can convince her life is worth living. 2 people, one roof, real time. Can anyone be saved?",8.0,,13,Kyle James-Patrick,"Della Haddock,Camden Filtness,Kirsty Peters,Chenai Lucille Austin"
tt2798182,The Knights of Shame,2014,,"Crime, Drama, Thriller",82 min,"Tyler wakes up from an accident with no memory of his past life. His reluctant brother takes on the task of not only reintroducing him to world, but also protecting him from his past problems that won't seem to go away.",8.6,,13,Steve Avon,"Stephanie Antonio,Sean Bennett,Phil Bernardin,Ken Brotis"
tt3865434,"Hit Em Hard, the Story of Zaina Juliette",2014,PG-13,"Biography, Music",86 min,To achieve your dream and passion in a powerful industry without selling your soul. Many tears will fall.,8.5,,12,Zaina Juliette,"Zaina Juliette,Opetaia Babakobau,Tina Lynn Turner,Black Jack Cross"
tt3539614,The Polar Bear Club,2014,,Drama,82 min,A stubborn old man struggles with the changes and loss that occur as he and his group of close friends near their life's final chapter.,8.0,,12,Brett Price,"W. Scott Parker III,William Studer,Bernie Ask,Ed Pilkington"
tt2898484,Subdued,2014,,"Crime, Drama",106 min,Nick Costanzo and his brother must decide what path to pursue in the underground world of the Italian Mafia.,8.5,,12,David Tittone,"David Tittone,Gavin Ferrara,Staci Klinginsmith,Don Wratchford"
tt1594903,From Leicester to Hollywood,2014,,"Comedy, Drama",120 min,"Rhys has given up the day job to follow his movie-making dreams. He's trying to shoot a Hollywood epic on a world-record-busting low budget. Using real events for backdrops, and the love ...                See full summary »",8.0,,12,Rhys Davies,"Christopher J. Herbert,Olwen Davies,James Murton,Douglas Cubin"
tt4227196,When the Boys Walk In,2014,,Drama,49 min,"Three young male friends, all in different types of relationships in their lives, deal with the reality of their situations over the course of one night.",8.2,,11,Daniel Rester,"Galen Molk,Mig Windows,Taylor Hood,Reece Bredl"
tt3872752,Two Housemates,2014,,"Comedy, Drama, Romance",77 min,"A quirky comedy with a unique voice, Two Housemates is the creation of young writer/actor Sean Joseph Young (Sherlock, MI High, Some Girls). 'Two Housemates' is a surreal comedy web series ...                See full summary »",8.4,,11,"Ryan Watson,Sean Joseph Young","Lucy Chappell,Emily-Grace Hyland,Tim Lawrence,Ryan T. Watson"
tt3826854,Inside Room 234,2014,,Drama,81 min,"Yanis and Inara try to get to know their neighbor Anton. As the group grow closer, they begin to discover Anton has dark secrets that should never be dug up.",8.5,,11,Sonya Vargas,"Lelani Mitchem,Olivia Traikovich,Thom Keller"
tt3708444,Far from the Altar,2014,TV-MA,"Drama, Romance",155 min,"Kerri Robbins , a recent college graduate, is in love with an older divorced man (Joseph) but she has to keep their relationship a secret because her mother (Catherine) and father (Bernard)...                See full summary »",8.5,,11,Lamont P. Thompson,"HannahFranchesca Samuel,Greg Allen,Todd Baker,Trudi Baudo"
tt3670792,Learning to Ride,2014,,Drama,92 min,"One year removed from their two year relationship, Abby and Ryan spot each other on the sidewalk for the first time since they broke up. A wave of memories and emotions begin to crash over ...                See full summary »",8.2,,11,Michael Hanley,"Camille Stopps,Aaron Chartrand,Amanda Butko,Jodi Haynes"
tt3637706,Randy Bachman's Vinyl Tap: Every Song Tells a Story,2014,Not Rated,Music,87 min,"Filmed in Winnipeg, the city that inspired many of his anthemic songs, Randy Bachman weaves together the chart-topping hits of the Guess Who and Bachman-Turner Overdrive with the often-humorous stories that brought the songs to life.",8.0,,11,John Barnard,Randy Bachman
tt3468802,Hank Is Evil: The Movie,2014,,"Action, Comedy, Mystery",76 min,"2 years since he became Peoria's number one super villain, Hank finds himself under attack from a mysterious enemy who seems to know exactly how to hurt him.",8.5,,11,Joe Pontillo,"John Babatsikos,Thomas J. Bellezza,Erin Conroy,Les Degen"
tt3227844,What's the Score?,2014,,Comedy,90 min,Tony's been away for 25 Years. Now he's back and looking to put a team of faces together to do a job in Scotland.,8.2,,11,Justin Smith,"David O'Hara,AG. Longhurst,John Altman,Frank Bruno"
tt2778380,Spit,2014,,Drama,89 min,"When a teenage orphan moves into a small desert town, he finds himself immediately caught up in a turf war between neo-Nazis and punks.",8.3,,11,Victor Treviño,"Evan Riley Brown,Timothy Lee DePriest,Victor Treviño,Danté Belardinelli"
tt4107526,The Problem Y,2014,,"Comedy, Drama",90 min,Three old friends reunite for a trip to their high school reunion but when thrown wildly off course are forced to confront their lives' failures and discover the choices they must make to persevere.,8.4,,10,Joseph Benjamin Miller,"Damien D. Smith,David Casella,Matthew Teardrop,Anne-Marie Larricia"
